,start,stop,middle,duration,keys,total,bandwidth,who,type,called_from,time,compressed
95,1713455686.3118572,1713455686.3261504,1713455686.3190038,0.014293193817138672,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 34, 0, 0, 0): 3324}",3324,232558.24013344455,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:45449,1713455686.3647258,
96,1713455686.3112917,1713455686.3252313,1713455686.3149943,0.013939619064331055,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 34, 0, 0, 0): 3324}",3324,238457.01842064754,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:34699,1713455686.3647444,621.0
97,1713455686.3485239,1713455686.3665402,1713455686.357532,0.018016338348388672,"{('array-8838909ee9756e34565341881e2e6f0c', 33): 336}",336,18649.73855966969,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:45449,1713455686.3647301,
98,1713455686.3540995,1713455686.3655062,1713455686.3565354,0.011406660079956055,"{('array-8838909ee9756e34565341881e2e6f0c', 33): 336}",336,29456.47522103547,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:34699,1713455686.3647473,664.0
99,1713455685.7652202,1713455685.7671077,1713455685.7669163,0.0018875598907470703,"{('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 62, 0, 0, 0): 1}",1,529.7845143362384,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:38577,1713455686.3780172,339.0
100,1713455686.3519282,1713455686.3566523,1713455686.3542902,0.004724025726318359,"{('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 15, 0, 0, 0): 1}",1,211.68385989704248,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.212:38553,1713455686.3780138,
101,1713455686.3815334,1713455686.3915353,1713455686.3865345,0.010001897811889648,"{('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 15, 0, 0, 0): 1}",1,99.98102548211008,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.212:38553,1713455686.3780172,
102,1713455686.3470223,1713455686.3483584,1713455686.3419585,0.0013360977172851562,"{('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 15, 0, 0, 0): 1}",1,748.4482512491078,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.212:38577,1713455686.37802,347.0
103,1713455686.3470223,1713455686.3483584,1713455686.3419585,0.0013360977172851562,"{('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 15, 0, 0, 0): 1}",1,748.4482512491078,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.212:38577,1713455686.4008417,347.0
104,1713455686.3769596,1713455686.3972025,1713455686.381349,0.020242929458618164,"{('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 15, 0, 0, 0): 1}",1,49.39996466639185,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.212:38577,1713455686.4008443,347.0
105,1713455684.8043845,1713455684.844286,1713455684.824335,0.0399014949798584,"{('array-8838909ee9756e34565341881e2e6f0c', 87): 336}",336,8420.737121995231,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.212:34699,1713455686.4946601,
106,1713455686.4962556,1713455686.497449,1713455686.4968524,0.0011932849884033203,"{('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 86, 0, 0, 0): 1}",1,838.0227772227772,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.212:34699,1713455686.494664,
107,1713455686.4962556,1713455686.497449,1713455686.4968524,0.0011932849884033203,"{('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 86, 0, 0, 0): 1}",1,838.0227772227772,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.212:34699,1713455686.5014048,
108,1713455686.5024347,1713455686.5037987,1713455686.5031166,0.001363992691040039,"{('chunk_max-f51ddbdd2414581636b6798cd76ef954', 86, 0, 0, 0): 1}",1,733.1417584338402,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.212:34699,1713455686.5014071,
109,1713455685.9690332,1713455685.9708517,1713455685.967256,0.0018184185028076172,"{('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 61, 0, 0, 0): 1}",1,549.9284122197456,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.212:38553,1713455686.5172107,339.0
110,1713455686.5083206,1713455686.5090387,1713455686.4939222,0.001,"{('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 86, 0, 0, 0): 1}",1,1000.0,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.212:38553,1713455686.517214,339.0
111,1713455686.5143883,1713455686.5153534,1713455686.5001135,0.001,"{('chunk_max-f51ddbdd2414581636b6798cd76ef954', 86, 0, 0, 0): 1}",1,1000.0,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.212:38553,1713455686.5172186,339.0
112,1713455686.5024347,1713455686.5037987,1713455686.5031166,0.001363992691040039,"{('chunk_max-f51ddbdd2414581636b6798cd76ef954', 86, 0, 0, 0): 1}",1,733.1417584338402,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.212:34699,1713455686.5283942,
113,1713455686.5267797,1713455686.531434,1713455686.5291069,0.004654407501220703,"{('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 42, 0, 0, 0): 1}",1,214.85011781579757,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.212:34699,1713455686.5283976,
114,1713455686.5267797,1713455686.531434,1713455686.5291069,0.004654407501220703,"{('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 42, 0, 0, 0): 1}",1,214.85011781579757,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.212:34699,1713455686.534914,
115,1713455686.5362792,1713455686.5379407,1713455686.5371099,0.001661539077758789,"{('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 42, 0, 0, 0): 1}",1,601.851628641125,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.212:34699,1713455686.5349169,
116,1713455686.5143883,1713455686.5153534,1713455686.5001135,0.001,"{('chunk_max-f51ddbdd2414581636b6798cd76ef954', 86, 0, 0, 0): 1}",1,1000.0,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.212:38553,1713455686.5502434,339.0
117,1713455686.5419145,1713455686.5429556,1713455686.5276775,0.0010411739349365234,"{('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 42, 0, 0, 0): 1}",1,960.454316464392,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.212:38553,1713455686.5502465,347.0
118,1713455686.5482159,1713455686.5494423,1713455686.5340717,0.0012264251708984375,"{('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 42, 0, 0, 0): 1}",1,815.3779160186625,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.212:38553,1713455686.550251,347.0
119,1713455686.3485239,1713455686.3665402,1713455686.357532,0.018016338348388672,"{('array-8838909ee9756e34565341881e2e6f0c', 33): 336}",336,18649.73855966969,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:45449,1713455686.6086516,
120,1713455686.5998921,1713455686.6022549,1713455686.6010735,0.0023627281188964844,"{('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 51, 0, 0, 0): 1}",1,423.23955600403633,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:45449,1713455686.6086538,
121,1713455686.5998921,1713455686.6022549,1713455686.6010735,0.0023627281188964844,"{('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 51, 0, 0, 0): 1}",1,423.23955600403633,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:45449,1713455686.6264234,
122,1713455686.620269,1713455686.622333,1713455686.621301,0.0020639896392822266,"{('chunk_max-f51ddbdd2414581636b6798cd76ef954', 51, 0, 0, 0): 1}",1,484.49855608178353,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:45449,1713455686.6264267,
123,1713455686.3540995,1713455686.3655062,1713455686.3565354,0.011406660079956055,"{('array-8838909ee9756e34565341881e2e6f0c', 33): 336}",336,29456.47522103547,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:34699,1713455686.6468852,664.0
124,1713455686.6026921,1713455686.6046913,1713455686.6046152,0.0019991397857666016,"{('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 51, 0, 0, 0): 1}",1,500.21514609421587,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:34699,1713455686.6468894,339.0
125,1713455686.6230648,1713455686.6247916,1713455686.6248517,0.0017268657684326172,"{('chunk_max-f51ddbdd2414581636b6798cd76ef954', 51, 0, 0, 0): 1}",1,579.0838050531547,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:34699,1713455686.6468961,339.0
126,1713455686.620269,1713455686.622333,1713455686.621301,0.0020639896392822266,"{('chunk_max-f51ddbdd2414581636b6798cd76ef954', 51, 0, 0, 0): 1}",1,484.49855608178353,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:45449,1713455686.667534,
127,1713455686.662211,1713455686.6633816,1713455686.6627963,0.0011706352233886719,"{('array-8838909ee9756e34565341881e2e6f0c', 32): 336}",336,287023.65458248474,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:45449,1713455686.6675377,
128,1713455686.6230648,1713455686.6247916,1713455686.6248517,0.0017268657684326172,"{('chunk_max-f51ddbdd2414581636b6798cd76ef954', 51, 0, 0, 0): 1}",1,579.0838050531547,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:34699,1713455686.6757815,339.0
129,1713455686.6650383,1713455686.6658185,1713455686.666352,0.001,"{('array-8838909ee9756e34565341881e2e6f0c', 32): 336}",336,336000.0,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:34699,1713455686.6757858,664.0
130,1713455686.240501,1713455686.243651,1713455686.242076,0.0031499862670898438,"{('array-8838909ee9756e34565341881e2e6f0c', 37): 336}",336,106667.13169845595,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:38577,1713455686.695722,
131,1713455686.6868997,1713455686.693255,1713455686.6900773,0.00635528564453125,"{('array-8838909ee9756e34565341881e2e6f0c', 35): 336}",336,52869.378151260506,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:38577,1713455686.6957247,
132,1713455686.6650383,1713455686.6658185,1713455686.666352,0.001,"{('array-8838909ee9756e34565341881e2e6f0c', 32): 336}",336,336000.0,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:34699,1713455686.7775924,664.0
133,1713455686.6885796,1713455686.6946008,1713455686.692514,0.006021261215209961,"{('array-8838909ee9756e34565341881e2e6f0c', 35): 336}",336,55802.262680657295,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.212:34699,1713455686.7775965,664.0
134,1713455686.662211,1713455686.6633816,1713455686.6627963,0.0011706352233886719,"{('array-8838909ee9756e34565341881e2e6f0c', 32): 336}",336,287023.65458248474,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:45449,1713455686.8536475,
135,1713455686.8353715,1713455686.848905,1713455686.8421383,0.013533592224121094,"{('array-8838909ee9756e34565341881e2e6f0c', 26): 336}",336,24827.111267704884,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.212:45449,1713455686.8536515,
136,1713455686.5482159,1713455686.5494423,1713455686.5340717,0.0012264251708984375,"{('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 42, 0, 0, 0): 1}",1,815.3779160186625,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.212:38553,1713455686.863183,347.0
137,1713455686.8455052,1713455686.8530636,1713455686.8485098,0.007558345794677734,"{('array-8838909ee9756e34565341881e2e6f0c', 26): 336}",336,44454.17147183143,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:38553,1713455686.8631856,664.0
138,1713455686.6868997,1713455686.693255,1713455686.6900773,0.00635528564453125,"{('array-8838909ee9756e34565341881e2e6f0c', 35): 336}",336,52869.378151260506,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:38577,1713455686.9111207,
139,1713455686.9032133,1713455686.9078324,1713455686.9055228,0.004619121551513672,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 25, 0, 0, 0): 3324}",3324,719617.3477856922,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.212:38577,1713455686.9111252,
140,1713455686.8455052,1713455686.8530636,1713455686.8485098,0.007558345794677734,"{('array-8838909ee9756e34565341881e2e6f0c', 26): 336}",336,44454.17147183143,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:38553,1713455686.9204633,664.0
141,1713455686.9087489,1713455686.9119294,1713455686.9095645,0.0031805038452148438,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 25, 0, 0, 0): 3324}",3324,1045117.4284857571,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.212:38553,1713455686.9204657,621.0
142,1713455686.5362792,1713455686.5379407,1713455686.5371099,0.001661539077758789,"{('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 42, 0, 0, 0): 1}",1,601.851628641125,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.212:34699,1713455686.978593,
143,1713455686.9679267,1713455686.9752338,1713455686.9715803,0.0073070526123046875,"{('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 47, 0, 0, 0): 1}",1,136.8540850952754,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.212:34699,1713455686.9785957,
144,1713455686.3769596,1713455686.3972025,1713455686.381349,0.020242929458618164,"{('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 15, 0, 0, 0): 1}",1,49.39996466639185,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.212:38577,1713455687.006333,347.0
145,1713455686.9734724,1713455686.9746225,1713455686.9761868,0.0011501312255859375,"{('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 47, 0, 0, 0): 1}",1,869.4660033167496,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.212:38577,1713455687.0063372,339.0
146,1713455686.9679267,1713455686.9752338,1713455686.9715803,0.0073070526123046875,"{('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 47, 0, 0, 0): 1}",1,136.8540850952754,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.212:34699,1713455687.0269802,
147,1713455686.9917176,1713455687.0252094,1713455687.0084634,0.03349184989929199,"{('chunk_max-f51ddbdd2414581636b6798cd76ef954', 47, 0, 0, 0): 1}",1,29.858010322121373,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.212:34699,1713455687.026983,
148,1713455686.9734724,1713455686.9746225,1713455686.9761868,0.0011501312255859375,"{('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 47, 0, 0, 0): 1}",1,869.4660033167496,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.212:38577,1713455687.034915,339.0
149,1713455687.023424,1713455687.0241868,1713455687.0259447,0.001,"{('chunk_max-f51ddbdd2414581636b6798cd76ef954', 47, 0, 0, 0): 1}",1,1000.0,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.212:38577,1713455687.0349176,339.0
150,1713455686.8353715,1713455686.848905,1713455686.8421383,0.013533592224121094,"{('array-8838909ee9756e34565341881e2e6f0c', 26): 336}",336,24827.111267704884,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.212:45449,1713455687.040079,
151,1713455687.0303538,1713455687.0357244,1713455687.033039,0.005370616912841797,"{('array-8838909ee9756e34565341881e2e6f0c', 20): 336}",336,62562.64512119329,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:45449,1713455687.040083,
152,1713455686.6885796,1713455686.6946008,1713455686.692514,0.006021261215209961,"{('array-8838909ee9756e34565341881e2e6f0c', 35): 336}",336,55802.262680657295,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.212:34699,1713455687.0724173,664.0
153,1713455687.0374484,1713455687.0393395,1713455687.0393176,0.0018911361694335938,"{('array-8838909ee9756e34565341881e2e6f0c', 20): 336}",336,177670.9712556732,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:34699,1713455687.0724204,664.0
154,1713455686.3815334,1713455686.3915353,1713455686.3865345,0.010001897811889648,"{('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 15, 0, 0, 0): 1}",1,99.98102548211008,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.212:38553,1713455687.1019366,
155,1713455687.085578,1713455687.1006749,1713455687.0931263,0.015096902847290039,"{('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 43, 0, 0, 0): 1}",1,66.23875175692109,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.212:38553,1713455687.1019406,
156,1713455686.0429165,1713455686.0616884,1713455686.0530872,0.018771886825561523,"{('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 31, 0, 0, 0): 1}",1,53.27115006032895,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.212:45449,1713455687.109871,347.0
157,1713455687.0937102,1713455687.1022072,1713455687.1014137,0.008496999740600586,"{('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 43, 0, 0, 0): 1}",1,117.68859956788911,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.212:45449,1713455687.109874,339.0
158,1713455686.9032133,1713455686.9078324,1713455686.9055228,0.004619121551513672,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 25, 0, 0, 0): 3324}",3324,719617.3477856922,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.212:38577,1713455687.1243427,
159,1713455687.083661,1713455687.1231208,1713455687.103391,0.0394597053527832,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 19, 0, 0, 0): 3324}",3324,84237.83123270456,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:38577,1713455687.1243455,
160,1713455687.085578,1713455687.1006749,1713455687.0931263,0.015096902847290039,"{('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 43, 0, 0, 0): 1}",1,66.23875175692109,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.212:38553,1713455687.1266696,
161,1713455687.0937102,1713455687.1022072,1713455687.1014137,0.008496999740600586,"{('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 43, 0, 0, 0): 1}",1,117.68859956788911,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.212:45449,1713455687.1266744,339.0
162,1713455687.1164865,1713455687.1252513,1713455687.120869,0.00876474380493164,"{('chunk_max-f51ddbdd2414581636b6798cd76ef954', 43, 0, 0, 0): 1}",1,114.09346607910342,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.212:38553,1713455687.1266718,
163,1713455687.1213138,1713455687.122464,1713455687.1253438,0.0011501312255859375,"{('chunk_max-f51ddbdd2414581636b6798cd76ef954', 43, 0, 0, 0): 1}",1,869.4660033167496,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.212:45449,1713455687.1266773,339.0
164,1713455687.0374484,1713455687.0393395,1713455687.0393176,0.0018911361694335938,"{('array-8838909ee9756e34565341881e2e6f0c', 20): 336}",336,177670.9712556732,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:34699,1713455687.1354494,664.0
165,1713455687.1208951,1713455687.1297905,1713455687.1262665,0.008895397186279297,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 19, 0, 0, 0): 3324}",3324,373676.4003216296,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.212:34699,1713455687.1354535,621.0
166,1713455687.023424,1713455687.0241868,1713455687.0259447,0.001,"{('chunk_max-f51ddbdd2414581636b6798cd76ef954', 47, 0, 0, 0): 1}",1,1000.0,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.212:38577,1713455687.2127929,339.0
167,1713455687.0303538,1713455687.0357244,1713455687.033039,0.005370616912841797,"{('array-8838909ee9756e34565341881e2e6f0c', 20): 336}",336,62562.64512119329,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:45449,1713455687.2127852,
168,1713455687.1817973,1713455687.2084713,1713455687.1951344,0.02667403221130371,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 16, 0, 0, 0): 3324}",3324,124615.58018931167,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.212:45449,1713455687.212789,
169,1713455687.2058415,1713455687.212592,1713455687.2089944,0.006750345230102539,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 16, 0, 0, 0): 3324}",3324,492419.25956274505,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:38577,1713455687.2127962,621.0
